ig_book,ig_no,phi_no,header,location,tqp,taq,cross_cen,tpq_bce,taq_bce,tpq_cen,taq_cen,analysis_cen,text
IG VII,505,143982,"[ ]
Boiotia — Tanagra — ca. 222-205 BC",Tanagra,222,205,FALSE,TRUE,TRUE,300,300,300,"Ειριαο αρχοντος, μεινος Δαματριω νιομεινιη, επεψαφιδδε Γυνοππαστος Αμινιωνος, Επιχαριδας Φυλλιος ελεξε· δεδοχθη τοι δαμοι, προξενον ειμεν κη ευεργεταν τας πολιος Ταναγρηων Πελοπα Δεξιαο Νιαπολιταν αυτον κη εσγονως, κη ειμεν αυτοις γας κη ϝυκιας εππασιν κη ασφαλιαν κη ϝισοτελιαν [] ασουλιαν κη πολεμω κη ιρανας ιωσας κη κατα γαν κη κατα θαλατταν, []η ταλλα παντα καθαπερ τοις αλλοις προξενοις και ευεργετης"
IG VII,506,143983,"[ ]
Boiotia — Tanagra — ca. 222-205 BC",Tanagra,222,205,FALSE,TRUE,TRUE,300,300,300,"Ξεναριστω αρχοντος, μεινος Αλαλκομενιω πετραδι απιοντος, επεψαφιδδε Αχηος, Απολλοδωρος Καφισιαο ελεξε· δεδοχθη τοι δαμοι, προξενον ειμεν κη ευεργεταν τας πολιος Ταναγρηων Αντιγονον Ασκλαπιαδαο Μακεδονα αυτον κη εσγονως, κη ειμ[] αυτοι γας κη ϝοικιας εππασιν κη ασφαλιαν κη ασουλιαν κη πολεμω κη ιρανας ιωσας κη κατα γαν κη κατα θαλατταν κη ταλλα παντα καθαπερ τοις αλλοις προξενοις κη ευεργετης"
IG VII,507,143984,"[ ]
Boiotia — Tanagra — ca. 222-205 BC",Tanagra,222,205,FALSE,TRUE,TRUE,300,300,300,"Ευξιθιω αρχοντος, μεινος Δαματριω ογδοη ισταμενω, επεψαφιδδε Καφισιας, Μειλιων Αφροδιτω ελεξε· δεδοχθη τοι δαμοι, προξενον ειμεν κη ευεργεταν τας πολιος Ταναγρηων Σωσιβιον Διοσκουριδαο Αλεξανδρεια αυτον κη εσγον[], κη ειμεν αυτοις γας κη οικιας εππασιν κη ϝισοτελιαν κη ασφαλιαν κη ασουλια[] κη πολεμω κη ιρανας ιωσας κη κατα γαν κη κατα θαλατταν, [] ταλλα πα[] καθαπερ τοις αλλοις προξενοις κη ευεργετης"
IG VII,508,143985,"[ ]
Boiotia — Tanagra — ca. 222-205 BC

See also:
SEG 32:483(2)",Tanagra,222,205,FALSE,TRUE,TRUE,300,300,300,"[]· δεδοχθη [] δαμοι, προξενον ειμεν κη ευεργε[] Ξανθιππον Κενδηβα Πισιδαν αυτον κη εσγο[] οικιας εππασιν κη ασφαλιαν κη ασουλιαν κη πο[]ν κη κατα θαλατταν, κη ταλλα παντα καθαπερ []ετης· Ευανγελω αρχοντος, Αλαλκομενιω τρι[]ος Ανφικρατιος"
IG VII,509,143986,"[ ]
Boiotia — Tanagra — ca. 222-205 BC

See also:
SEG 32:483(3)",Tanagra,222,205,FALSE,TRUE,TRUE,300,300,300,"[]δοη ισταμενω, Καφισιας Αργικλιδαο ελεξε· []ιμεν κη ευεργεταν τας πολιος Ταναγρηων []ον αυτον κη εσγονως, κη ειμεν αυτυς γας κη []αν κη ασφαλιαν κη ασουλιαν κη πολεμω κη ιρα[]ατα θαλατταν κη τα αλλα παντα καθαπερ τυς []εργετης"
IG VII,521,143999,"[ ]
Boiotia — Tanagra — after mid. 3rd c. BC",Tanagra,350,NA,NA,TRUE,TRUE,400,NA,400,Θοινιας Τεισικρατους          εποιησε
IG VII,522,144000,"[ ]
Boiotia — Tanagra — after mid. 3rd c. BC",Tanagra,350,NA,NA,TRUE,TRUE,400,NA,400,"Απολλοδωρω αρχοντος τω ουσστερω προξενιη· Ιπποδρομιω εσκηδεκατη,   επεψαφιδδε Θιογιτων Μναμονος,    Αντιγων Ογχηστοδωρω   ελεξε· προβεβωλευμενον ειμεν αυτυ ποτ τον δαμον, προ ξενον ειμεν κη ευεργεταν τας πολιος Ταναγρειων Απολλωνιον Μενεκρατιος Τηιον αυτον κη εκγονως, κη ειμεν αυτυς γας κη υκιας εππασιν κη ϝισοτελιαν κη ασφαλιαν κη ασουλιαν κη πολεμω κη ιρανας ιωσας κη κατα γαν κη κατα θαλατταν, []η ταλλα παντα οποττα κη τυς αλλυς προξενυς κη ευεργετης"
IG VII,523,144001,"[ ]
Boiotia — Tanagra — after mid. 3rd c. BC",Tanagra,350,NA,NA,TRUE,TRUE,400,NA,400,"Τιμωνος αρχοντος, μηνος Δαματριω νουμηνιη, επεψαφιδδε   Απολλοδωρος Ασωπωνος,     Κλιονικος Αντιπατρω ελεξε· δεδοχθη τυ δαμυ, προξενως ημεν κη ευεργετας τας πολιος Ταναγρειων    Δαματριον, Πασικρατην, Διοδοτον Ηρακλιδαο Κουζικηνως    αυτως κη εσγονως, κη ειμεν αυτυς γας κη ϝυκιας εππασιν κη ϝισοτελιαν κη ασφαλιαν κη ασουλιαν κη πολεμω κη ιρανας ιωσας κη κ[]τα γαν κη κατα θαλατταν, κη ταλλα παντα καθαπερ [] αλλυς προξενυς κη ευεργετης"
IG VII,524,144002,"[ ]
Boiotia — Tanagra — after mid. 3rd c. BC",Tanagra,350,NA,NA,TRUE,TRUE,400,NA,400,"Τιμωνος αρχοντος, μεινος Δαματριω νευμεινιη, επεψαφιδδε Απολλοδωρος Ασωπωνος, Κλιονικος Αντιπατρω ελεξε· δεδοχθη τοι δαμοι, προξενον ημεν κη ευεργεταν τας πολιος Ταναγρηων Ιστιηον Αριστωνος Μιλησιον αυτον κη εσγονως, κη ειμεν αυτυς γας {γας} κη ϝυκιας εππασιν κη ϝισοτελιαν κη ασφαλιαν κη ασουλιαν κη πολεμω κη ιρανας ιωσας κη κατα γαν κη κατα θαλατταν, κη ταλλα παντα καθαπερ κη τυς αλλυς προξενυς κη ευεργετης"
IG VII,530,144008,"[ ]
Boiotia — Tanagra — 3rd c. BC",Tanagra,300,201,FALSE,TRUE,TRUE,300,300,300,"εικονα τηνδε ανεθηκε Φορυστας παις ο Τριακος κηρυξ νικησας καλον αγωνα Διος· αλλους τε αθλοφορους πτανοις ποσιν ειλον αγωνας, ευολβου δε πατρας αστυ καλον στεφανοι                    Καφισιας εποεισε"
IG VII,531,144009,"[ ]
Boiotia — Tanagra — 3rd c. BC",Tanagra,300,201,FALSE,TRUE,TRUE,300,300,300,"[]ωρω αρχοντος, μεινος Ιπποδρομιω προτριακαδι· επεψαφιδδε []ος(?) Μνασωνος, Αθανιχος Δωροθιω ελεξε· δεδοχθη τυ δαμυ, []ον ειμεν κη ευεργεταν τας πολιος Ταναγρειων Διουσκοριδαν []ρω Αθανειον αυτον κη εσγονως, κη ειμεν αυτυς γας κη ϝυ[]σιν κη ϝισοτελιαν κη ασφαλιαν κη ασουλιαν κη πολεμω []ωσας κη κατα γαν κη κατα θαλατταν, κη τα αλλα παντα []ς αλλυς προξενυς []γετ[]ς"
IG VII,537,144015,"[ ]
Boiotia — Tanagra — 4th/3rd c. BC",Tanagra,400,201,TRUE,TRUE,TRUE,400,300,300,  []κος Αργιω[] []λιαδας Κοιραταδαο []νοκλιδας Ανδρομαχιος Διοτιμος Διοδωριος Αγιας Διοδωριος Διονυσοδωρος Διοδωριος Καφισοδωρος Θιοδωριος Ευγιτων Χαβηος Τυρμιδας Μεγαλινιος ․․․αρχος Θιοτιμιος []γυθινος Διοφανιος []φανεις Σαγυθινιος []ρομιδας Θρασυκλειος []ωρινας Ιαροτελειος []ανοκλεις Πολυξενιος []αμοφιλος []κυθριωνιος []ζοτος Σκυθριωνιος []ρονισκος Θιαγγελιος ․․․οτελεις Κλεαρχιδαο ․․․․στος Πολυμναστιος ․․․․αδας Ευφαμιδαο ․․․․ει Νικιηος   Α․α․․μιχος Ευκολινιο[] Θιογι[]ων Καλλικλιδαο Ξενοτιμος Χαρωνδα[] Χαρμας Ευωνυμοδω[] Τυχων Τυχανοριος Θιογιτων ϝοικοσθενει[] Θρασε[] Πραξι[] Αγασι[] Αριστο[] Αθανια[] Θιοχαρε[] Δωριων [] Πολυλαο[] Θιοτελεις [] Αντιππιδ[] Ιθυμαχος [] Χαβας Πο[] Ξεννει Ευ[] Ασωποκριτ[] Παντοιος [] Δαλιοδω[] Θιογιτων []
IG VII,538,144016,"[ ]
Boiotia — Tanagra — 4th/3rd c. BC",Tanagra,400,201,TRUE,TRUE,TRUE,400,300,300,    []φισοδωρ[]    Διωνυσιχος Δ[] Πολυκλειος Αρχ[] Δαλιαδας Νικολα[] Ευξενος Πρατινη[] Αριστων Αριστηοδωρι[] Πανταρεις Θιογιτονιος Κομων Πατροκλιδαο Θρασυκλιδας Εχετιμιος Σαμιας Χυρακιος Ονατοριδας Μνασιοργιος Θα[]λει Καβιριος Φιλοξενος Π[]ιγιωνιος Πεδακων Φιλωνιχιος Πιστιδας Αντιγωνιος Αντανδριχος Σαιστροτιος Αμι(—?) Ομολωιοδωρος Ομολωιχιος Διογενεις Δι[]νυσιχιος Ευκλιδας Σιμμιη[] Θιοπομπος []ος Διοσζοτ[] Ξεναριστιος Βραχυλλε[] Ομολωιχιος Τιμοξενος Πουθογιτιος Ιππιας Μικκιωνιος Δασων Θιοδωριος Ευδ[] Νικιας Θιοζοτιος Εθελε[] Αριστων []ημειος Διωνουσ[]ο[] Διωνιος Τιμηνετος Προκλιδαο Τιμομαχος Καπιωνιος   Ε[] Χ[] Ε[] ⁷[] Ε[] [] ΣΜΙ[] ΗΡΕ[] [] ΘΙ[] Ε[] ⁷[] Φ[] Ρ[] ΚΛ[] ΔΙΩ[] ΚΛΕ[] ΕΡΟ[] ΜΝ[] ΝΛ⁷[] []ΙΟ[] ΞΕ[] ΙΠΠ[] ΠΟ[] Θ[] Ο[] Α[] Α[] Δ[] ΙΠ[] ΑΡ[] ⁷[] Ι[] Γ[]
IG VII,539,144017,"[ ]
Boiotia — Tanagra — after 4th/3rd c. BC?",Tanagra,200,NA,NA,TRUE,TRUE,200,NA,200,[]ατρο[] Δορκ[]ων Π[] []φι[]ν [] Απολλοδ[] Καλλιτελει[] Απολλοδω[] Τιμομα[]ος [] Απολλοδω[] Φε[]κρα[] Κηφισοδω[] Απολλοδωρ[]
IG VII,552,144031,"[ ]
Boiotia — Tanagra — after 371 BC",Tanagra,371,NA,NA,TRUE,TRUE,400,NA,400,"Ιαρωνυμος, Καλλις Κλιηνετω μναμειον νικασαντος Βασιλεια τυς θιυς          Ευβουλιδης εποησε"
IG VII,553,144032,"[ ]
Boiotia — Tanagra — ca. 350-300 BC

See also:
SEG 31:497(1)[1]SEG 31:497(1)[2]",Tanagra,350,300,TRUE,TRUE,TRUE,400,300,400,τοι συνθυτη []Ν․Λ[]⁷[] αν[]ιαν                            Λυσιστρατος Θηβαιος εποησε
IG VII,563,144042,"[ ]
Boiotia — Tanagra — mid-3rd c. BC

See also:
SEG 18:164",Tanagra,350,350,FALSE,TRUE,TRUE,400,400,400,[]Κ[]⁷Β[]⁷[]              [] ταν  θυγα[]                                           Παρθε[]
IG VII,685,144164,"[ ]
Boiotia — Tanagra — not bef. 2nd c. BC — cf. SEG 49.528",Tanagra,200,NA,NA,TRUE,TRUE,200,NA,200,επι Λυκαωνι· ουτον εθαψαν τυ Αθαναιστη
IG VII,686,144165,"[ ]
Boiotia — Tanagra — not bef. 2nd c. BC",Tanagra,200,NA,NA,TRUE,TRUE,200,NA,200,Γαλατας· ουτον εθαψαν τυ Διωνιουσιαστη
IG VII,687,144166,"[ ]
Boiotia — Tanagra — not bef. 2nd c. BC

See also:
SEG 32:426,B",Tanagra,200,NA,NA,TRUE,TRUE,200,NA,200,Ιππομαχε      χηρε· ουτον εθαψ[]ν τυ Αθαναιστη Π[]ΜΛ․ΙΕ
IG VII,3490,147011,"[ ]
Megaris — Megara — after 146 BC",Megara,146,NA,NA,TRUE,TRUE,200,NA,200,ο  δαμος Κοιντον Καικελιον Κοιντου Μετελλον τον αυτου ευεργεταν             ανεθηκε
IG VII,3498,147019,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — early 2nd c. BC — IG VII 3498",Oropos,200,150,FALSE,TRUE,TRUE,200,200,200,"αρχοντος Λυσανδρου, ιερεως δε του Ανφιαραου Σαωνος, ιεραρχουντων Ιεροκλεους του Δαμαρχου, Ιερωνος του Νικοβιου, Φιλιστιδου του Θρασωνος, αργυρωματα του θεου Ανφιαραου·  τραπεζα αργυρα, ης ολκη,  φια{ι}λη {²⁶φιαλη}²⁶ ιερα πηʹ {⁸ }⁸, αλλη ιερα πζʹ {⁸ }⁸, αλλη ιερα πζʹ, αλλη ιερα ρʹ, αλλη ιερα ρεʹ {⁸ }⁸, αλλη ιερα ργʹ {⁸ }⁸, αλλη Πτωιωνος και Αριστον[]κης οʹ χ(αλκοι) θʹ, λυχνος νδʹ, αλλαι επι του τρυφα%⁸⁰%⁸⁰κτου δʹ, της πρωτης επιγραφη Θεοτελης ρπαʹ, αλλη Νικι[]υ ρναʹ, αλλη Καφισιου ρμʹ {⁸ }⁸, αλλη Ευαρχου ρνδʹ {⁸ }⁸, ροδιακη ιερα πθʹ, αλλη ροδιακη ιερα πεʹ, αλλο ροδιακον μικον νγʹ {⁸ }⁸, Αριστονικου κουαθος κθʹ {⁸ }⁸, δημητρια[] Πτολεμας μδʹ {⁸ }⁸, ηδυποτις Θρασυβουλου νʹ {⁸ }⁸, Αρχεστρατου βωμισκος ουκ εντελης ϙεʹ {⁸ }⁸, λυχνος τριμυξος ουκ εντελης ρπεʹ, φυλαξ αργυρους παρα την εστιαν συνθετος,  μασζονομον ιερον φοβʹ {⁸ }⁸, ηθμοι βʹ, εκατερος ανα ιϛʹ, οξις ουκ εντελης Σωστρατης, κωθων ουκ εντελης υμζʹ, δημητριας Αρχεμαχου ουκ εντελης νηʹ, σκαφιον Επιγενου ρʹ, σκαφιον Βοιωτων ρλζʹ {⁸ }⁸, αλλο Μεμνονος και της γυ%⁸⁰%⁸⁰ναικος πζʹ, μαστος ιερος πεʹ, αλλος ιερος οβʹ {⁸ }⁸, αλλος ιερος οαʹ, ξυστηρ ιερος σοʹ, αλλος ιερος σϛʹ, αλλος Απολλοδοτου σζʹ, χυτρις ιερα κεʹ, αλλη ιερα κεʹ, λιβανωτις ιερα ξʹ, στατος  ιερος ουκ εντελης ωηʹ, μαστος Παραμονου νβʹ, χυτρις ιερα κεʹ, κυαθος ιερος κθʹ, χυθρις Απολλοδοτου νʹ {⁸ }⁸, μ{ασ}αστιον {²⁶μαστιον}²⁶ ιερον μεʹ, αλλο ιερον λϛʹ {⁸ }⁸, αλλο ιερον μʹ {⁸ }⁸, σκαφιον Δημαρχου ϙζʹ, λιβανωτις ιερα επι του πωματος εχουσα Ερωτα, μαστιον Αριστοκριτης κηʹ {⁸ }⁸, κρηματις ιερα σξʹ, σκαφιον ιερον εχον Ερωτα τθʹ {⁸ }⁸, αλλο ιερον εχον Αντερωτα τγʹ, λιβανωτις ιερα σνζʹ, καδος ιερος ουκ εντελης, πυρηνα νεωκορος, ͵ανεʹ, αλλος καδος ιερος κατεαγως τα ωτα και αι κορωνιδες των ωταριων αποκαταγειαι, τα θραυματα νεωκορος ͵αραʹ, ραντρις ιερα διερρωγεια φεʹ {⁸ }⁸, κρατηρ ου ο κωμος ͵βτμεʹ, αποπεπτωκε ως, νεωκορος, αλλος κρατηρ ͵βρπʹ, τα ωταρια αποπεπτωκεν, νεωκορος και του ενος βασις ουκ εντελης, Σιληνου προσωπον ου παρελαβομεν,  μαστιον απο των περισμηματων ληʹ, ψυκτηρ απο επανθετων ρξβʹ, κρηματις ιερα ωμζʹ, κυαθος ιερος λʹ {⁸ }⁸, βωμισ{ι}[]ος {²⁶βωμισκος}²⁶ Πολυκριτου ουκ εντελης,  σκαφιον Διονυσιου ρʹ, μαστος Ανφινεικου , αλλος Αρχιππιδου ρʹ, αλλος Διονυσοδωρου ρʹ, αλλος Ερμοκρατου ρʹ, αλλος Πατροκλεους ρʹ, αλλος Φιλιωνος ρʹ, αλλος Δημαινετου ρʹ, αλλος Τιμοθεου ρʹ, αλλος Σαωνος ρʹ, ενβολιον εχων νεωκορος,  αλλος Βοιωτου ρʹ, αλλος Καλλιμηδου ρʹ, μαστοι Σοφαινετου ους οι περι Ευδωρον, πεντηκοντοδραχμοι εʹ και αλλον αγοντα ξζʹ χ(αλκοι) ϛʹ, μαστος Φιλωνος ξϛʹ {⁸ }⁸, Ζωιλου νεικητηριον ρʹ, μαστος Αλεξιδημου επιμελητου ρʹ, φιαλη Απολλωνιδου ξβʹ, αλλη Ματρους,  αλλη Μοσχιωνος ουκ εντελης,  αλλη Κτησικρατου και ας προσπαρεδωκεν Πολυξενος φιαλας βʹ, της μιας ολκη ρηʹ, της δε αλλης ϙηʹ {⁸ }⁸, ψυκτηρ απο των επανθετων ρνηʹ, μαστος ιερος ρθʹ {⁸ }⁸,  []καφιον Αλεξιδημου απο των τοκων ξϛʹ {⁸ }⁸, ψυκτηρ ιερος σϛʹ, μαστος Φιλισκου ρʹ, μαστος  []ιονυσοδωρου ξϛʹ {⁸ }⁸, μαστος Δημονεικου ρʹ, αλλος ιερος ρθʹ, αλλος Αριστωνυμου ρʹ, αλλος  Ταργηλιου ξϛʹ {⁸ }⁸, μαστοι Σοφαινετου ιαʹ αγοντες οι  ιʹ  ανα  ρʹ  ο δε εις  ρθʹ {⁸ }⁸,  []υαθος Σοφαινετου ου ολκη κʹ, Μενανδρου μαστος επιμελητου ρʹ, αλλος Πυθωνος συλλογεως ξϛʹ {⁸ }⁸, αλλος Σοφαινετου ρβʹ, αλλος Σοφαινετου ρβʹ {⁸ }⁸, αλλος Σοφαινετου ρʹ,  αλλος Σοφαινετου ϙθʹ, αλλος {ς} Σοφαινετου ρβʹ, αλλος Σοφαινετου πϛʹ {⁸ }⁸, αλλος Σοφαινετου ρναʹ {⁸ }⁸, αλλος Σοφαινετου ρνʹ, αλλος Σοφαινετου ρνγʹ, αλλος Σοφαινετου ρμδʹ, αλλος Σοφαινετου ραʹ, αλλος Σοφαινετου ρʹ {⁸ }⁸, αλλος Σοφαινετου ρʹ {⁸ }⁸, αλλος Σοφαινετου ραʹ,  αλλος Σοφαινετου οζʹ {⁸ }⁸, αλλος Σοφαινετου ρνεʹ, αλλος Σοφαινετου ρνβʹ, αλλος Σοφαινετου οβʹ, αλλος Σοφαινετου οεʹ {⁸ }⁸, αλλος Σοφαινετου ρλεʹ {⁸ }⁸, αλλος Σοφαινετου ραʹ {⁸ }⁸, αλλος Σοφαινετου οεʹ, αλλος Σοφαινετου οεʹ, αλλος Σοφαινετου οαʹ, αλλος Σοφαινετου ρλγʹ {⁸ }⁸, αλλος Αλεξιδημου ρʹ,  αλλος Πρωτεου επιμελητου ρʹ, αλλος Θεοκυδου επιμελητου ρʹ, αλλος Απολλωνιου ξϛʹ {⁸ }⁸,  αλλος Νικοδωρου ρʹ, αλλος Σοφαινετου ρμδʹ {⁸ }⁸, αλλος Σοφαινετου ρμδʹ, αλλος Σοφαινετου νεʹ, αλλος Σοφαινετου νδʹ {⁸ }⁸, αλλος Σοφαινετου νηʹ {⁸ }⁸, αλλος Σοφαινετου νβʹ {⁸ }⁸, χυθρις απο επανθετων λγʹ, αλλη λδʹ {⁸ }⁸, αλλη ληʹ, αλλη λγʹ {⁸ }⁸, αλλη,  αλλη λγʹ {⁸ }⁸, αλλη λζʹ {⁸ }⁸, αλλη λγʹ {⁸ }⁸, μαστοι Σοφαινετου ογδοιηκονταδραχμοι ϛʹ, αλλος ξγʹ,  αλλος Αριστομηδου ξϛʹ {⁸ }⁸, αλλος Ταργηλιου ρʹ, αλλος Μενανδρου ρʹ, αλλος Ολυνπιχου ρʹ, αλλος Νικωνος ξϛʹ {⁸ }⁸, αλλος Σοφαινετου ναʹ {⁸ }⁸, αλλος Επιφανου ρʹ, αλλοι Σο%⁸⁰φαινετου ογδοιηκονταδραχμοι ϛʹ, αλλος νθʹ, αλλος Φιλιστιδου ξϛʹ {⁸ }⁸, ουτος επιγεγραπται Σοφαινετου, αλλοι Σοφαινετου εκατονταδραχμοι εʹ, αλλος Δημητριου ξϛʹ {⁸ }⁸,  αλλος Αριστοδημου ρʹ, αλλος Φιλιππου ρʹ, μασζονομον ιερον χβʹ, αλλο ιερον χηʹ,  στατος ͵αχαʹ, αλλος Ευβιοτου ρʹ, αλλος Θεοκυδου ρʹ, βωμισκος τοδʹ, υδρια, ͵αυξʹ,  αλλη υδρια ͵αψιʹ, ελαιρον ξεʹ, μαστος Εθελιππας ρδʹ {⁸ }⁸, αλλος Σοφαινετου ρʹ, αλλος Σοφαι%⁸⁰%⁸⁰νετου ρθʹ {⁸ }⁸, αλλος Διογενου ρʹ {⁸ }⁸, αλλος Σοφαινετου ξβʹ, αλλος Μεμνονος ρʹ, αλλος Δωροθεου ξαʹ, αλλος Χιωνιδου νεʹ {⁸ }⁸, ξεστης Σωκρατου μαʹ, []υθρις Κλεωνος κηʹ, χυθρις Αργυριδος κθʹ {⁸ }⁸, αλλη Απολλοδοτου λʹ, κυαθος ιερος λβʹ, αλ[] ιερος λαʹ, αλλος ιερος λαʹ,  αλλος ιερος κθʹ {⁸ }⁸, αλλος κζʹ, μαστια βʹ απο των επανθετων αγοντα ανα μʹ, μαστος Με%⁸⁰νανδρου ξϛʹ {⁸ }⁸, Δημητριου νικητηριον ρʹ, πεταλα τρια ημυσυ, μαστοι Σοφαινετου ογδοηκονταδραχμοι βʹ, αλλος αγων ρʹ, αλλος ξʹ, αλλος Σοφαινετου πʹ, αλλος οϛʹ, αλλος νεʹ χ(αλκοι) γʹ, αλλος νεʹ, χ(αλκοι) ϛʹ, αλλος μηʹ {⁸ }⁸, αλλος Ολυνπιχου ρʹ, βασιλεως Πτολεμαιου φιαλη πτολεμαι%⁸⁰κου αγουσα ρʹ, φιαλης χρυσης αποκαταγματα βʹ, φυλλα του στεφανου γʹ, ελαια χρυση,  καλυπτηρας εξ α[]αστροφισματος βʹ, αλλο λεπιδιον χρυσουν, τα παντα θʹ, ταυτα ηγαγον τετραχμα γʹ και []τικην, μαστος Σοφαινετου αγων ρʹ, αλλος ρʹ, αλλος νθʹ, αλλος ναʹ, Καλλιστιδου επιμελητου ρʹ, Θεοξενου συλλογεως ξϛʹ {⁸ }⁸, Δημητριου ρʹ, Τιμοκριτου νι%⁸⁰κητηριον ρʹ, Δημητριου συλλογεως ξϛʹ {⁸ }⁸, Χρυσογονου νικητηριον ρʹ, Ζωιλου συλλογε%⁸⁰ως ξεʹ {⁸ }⁸, μαστος Σοφαινετου ρʹ, αλλος Σοφαινετου ρʹ, αλλος ρʹ, αλλος ρʹ, αλλος ρʹ, αλλος ρʹ, και ους οι περι Διονυσοφανην κατεσκευασαντο μαστους Σοφαινετου εκατονταδραχμους βʹ, αλ%⁸⁰λον αγοντα ργʹ {⁸ }⁸, Λυσανδρου νικητηριον ρʹ, και ους οι περι Ανφικρατην κατεσκευασαντο μαστους γʹ, τον ενα αγοντα ϙζʹ {⁸ }⁸, αλλον ρβʹ {⁸ }⁸, αλλον ριʹ και μαστους τους παραλιφθεν%⁸⁰%⁸⁰τας γʹ, τον ενα ιερον, αγοντα ϙθʹ {⁸ }⁸, αλλον ιερον ξηʹ, αλλον Σοφαινετου μʹ και ους οι πε%⁸⁰ρι Μικιωνα κατεσκευασαντο μαστους Σοφαινετου ογδοιηκονταδραχμους ζʹ, Χαρμαντι%⁸⁰%⁸⁰δου νικητηριον ρʹ, Φιλημονος νικητηριον ρʹ, Τιμοκλεους νικητηριον ρʹ, Επιχαρου  νικητηριον ρʹ, Θαρσυμενου νικητηριον ρʹ, μαστον Δημητριου συλλογεως ξϛʹ {⁸ }⁸ "
IG VII,3499,147020,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 333/332 BC — IG VII 3499 — IG II² 338 — Syll.³ 281

See also:
IG II³,1 338IG II² 338",Oropos,333,332,FALSE,TRUE,TRUE,400,400,400," θεοι επι Νικοκρατους αρχοντος, επι της Αιγηιδος πρωτης πρυτανειας, ηι Αρχελας Χαιριου Παλληνευς εγραμματευεν, Μεταγειτνιωνος ενατηι ισταμενου, ενατηι και τριακοστηι της  πρυτανειας, των προεδρων επεψηφιζεν Νικιας Θημακειευς· εδοξεν τωι δημωι· Χαιριωνιδης Λυσανιου Φλυευς ειπεν· περι ων ο δημος προσεταξεν τηι βουληι προβουλευσασαν εξενειγκεν περι Πυθεου καθοτι τιμηθησεται υπο του δημου, τυχηι αγαθηι, δεδοχθαι τωι δημωι· επειδη Πυθεας αιρεθεις επι τας κρηνας των τε αλλων των εν τηι αρχηι επιμελειται καλως και φιλοτιμως και νυν την τε προς τωι του Αμμωνος ιερωι κρηνηγ καινην εξωικοδομηκεν και την εν Αμφιαραου κρηνην κατεσκευακεν και της του υδατος αγωγης και των υπονομων επιμεμεληται αυτοθι, επαινεσαι Πυθεαν Σωσιδημου Αλωπεκηθεν επειδαν τας ευθυνας δωι και στεφανωσαι αυτον χρυσωι στεφανωι απο ∶ Χ ∶ δραχμων αρετης ενεκα και δικαιοσυνης της περι την επιμελειαν των κρηνων, οπως αν και οι αλλοι οι αει χειροτονουμενοι επι τας κρηνας φιλοτιμωνται εκαστοι εις τον δημον· αναγραψαι δε τοδε το ψηφισμα και το της βουλης εις στηλας  λιθινας δυο τον γραμματεα τον κατα πρυτανειαν και στησαι μιαν μεν εν τωι του Αμμωνος ιερωι, μιαν δε εν Ανφιαραου, εις δε την αναγραφην των στηλων δοτω ο ταμιας του δημου ∶ ΔΔ ∶ δραχμας εκατερας της στηλης εκ των εις τα κατα ψηφισματα ανα λισκομενων τωι δημωι                                  []δοηι και τριακοστηι ∶ []ιωι· τω[] [] []"
IG VII,4250,147772,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — bef. 335 BC — IG VII 4250 — Syll.³ 258

See also:
SEG 51:585bis(2)",Oropos,NA,335,NA,TRUE,TRUE,NA,400,400,"θεος Δριμων ελεξε· εδοξε τει εκκλησιει, αγαθει τυχει· Αμυνταν Αντιοχου Μακεδονα προξενον ειν Ωρωπιων και ευεργετην, ατελειαν δε ειν και ασυλιαν και πολεμου και ειρηνης και γης και οικιης ενκτησιν αυτωι και εκγονοις"
IG VII,4251,147773,[ ] Boiotia — Oropos (Skala) — Amphiareion — bef. 335 BC — IG VII 4251 — Syll.³ 258  See also: SEG 51:585bis(1),Oropos,NA,335,NA,TRUE,TRUE,NA,400,400,"[]ς̣ []μων ἔλεξε· ἔδοξε []εῖ ἐκκλησίει, ἀγαθεῖ τύχει̣· []μύνταν Περδίκκα Μακεδόνα̣ []ρόξενον εἶν Ὠρωπίων []αὶ εὐεργέτην, ἀτέλειαν δὲ ε̣ἶν καὶ ἀσυλίαν καὶ πολέμου καὶ εἰρήνης καὶ γῆς καὶ οἰκίης ἔνκτησιν αὐτῶι καὶ ἐκγόνοις
"
